Time(sec),Temperature(C),PWM(%)
2.556,27.00,0
2.560,27.00,0
2.565,27.00,0
2.570,27.00,0
2.573,27.00,0
2.576,27.00,0
2.583,26.75,0
2.585,26.75,0
2.588,26.75,0
2.592,26.75,0
2.596,26.75,0
2.600,26.75,0
2.604,26.75,0
2.608,26.75,0
2.612,26.75,0
2.622,26.75,0
2.624,26.75,0
2.629,26.75,0
2.634,26.75,0
2.636,26.75,0
2.640,26.75,0
2.644,26.75,0
2.649,26.75,0
2.653,26.75,0
2.656,27.00,0
2.660,27.00,0
2.666,27.00,0
2.668,27.00,0
2.674,27.00,0
2.678,27.00,0
2.682,27.00,0
2.689,27.00,0
2.690,27.00,0
2.692,27.00,0
2.698,27.00,0
2.703,27.00,0
2.706,27.00,0
2.708,27.00,0
2.712,27.00,0
2.722,27.00,0
2.722,27.00,0
2.724,27.00,0
2.729,27.00,0
2.733,27.00,0
2.736,27.00,0
2.740,27.00,0
2.744,27.00,0
2.748,27.00,0
2.752,27.00,0
2.756,27.00,0
2.760,27.00,0
2.764,27.00,0
2.768,27.00,0
2.772,27.00,0
2.777,27.00,0
2.780,27.00,0
2.784,27.00,0
2.788,27.00,0
2.792,27.00,0
2.796,27.00,0
2.800,27.00,0
2.804,27.00,0
2.808,27.00,0
2.812,27.00,0
2.823,27.00,0
2.823,27.00,0
2.824,27.00,0
2.831,27.00,0
2.835,27.00,0
2.836,27.00,0
2.840,27.00,0
2.844,27.00,0
2.848,27.00,0
2.852,27.00,0
2.856,27.00,0
2.860,27.00,0
2.864,27.00,0
2.869,27.00,0
2.873,27.00,0
2.878,27.00,0
2.881,27.00,0
2.885,27.00,0
2.888,27.00,0
2.892,27.00,0
2.896,27.00,0
2.900,27.00,0
2.904,27.00,0
2.908,27.00,0
2.912,27.00,0
2.924,27.00,0
2.924,27.00,0
2.929,27.00,0
2.932,27.00,0
2.936,27.00,0
2.940,27.00,0
2.944,27.00,0
2.948,27.00,0
2.952,27.00,0
2.956,27.00,0
2.960,27.00,0
2.964,27.00,0
2.969,27.00,0
2.974,27.00,0
2.976,27.00,0
2.982,27.00,0
2.986,27.00,0
2.989,27.00,0
2.992,27.00,0
2.996,27.00,0
3.000,27.00,0
3.004,27.00,0
3.008,27.00,0
3.012,27.00,0
3.023,27.00,0
3.024,27.00,0
3.028,27.00,0
3.035,27.00,0
3.037,27.00,0
3.040,27.00,0
3.044,27.00,0
3.048,27.00,0
3.052,27.00,0
3.056,27.00,0
3.060,27.00,0
3.064,27.00,0
3.069,27.00,0
3.075,27.00,0
3.084,27.00,0
3.085,27.00,0
3.085,27.00,0
3.097,27.00,0
3.097,27.00,0
3.097,27.00,0
3.103,27.00,0
3.108,27.00,0
3.108,27.00,0
3.112,27.00,0
3.123,27.00,0
3.124,27.00,0
3.130,27.00,0
3.135,27.00,0
3.137,27.00,0
3.140,27.00,0
3.144,27.00,0
3.148,27.00,0
3.152,27.00,0
3.156,27.00,0
3.160,27.00,0
3.165,27.00,0
3.168,27.00,0
3.173,27.00,0
3.177,27.00,0
3.181,27.00,0
3.185,27.00,0
3.188,27.00,0
3.192,27.00,0
3.196,27.00,0
3.200,27.00,0
3.204,27.00,0
3.208,27.00,0
3.212,27.00,0
3.222,27.00,0
3.222,27.00,0
3.224,27.00,0
3.230,27.00,0
3.234,27.00,0
3.236,27.00,0
3.240,27.00,0
3.244,27.00,0
3.248,27.00,0
3.252,27.00,0
3.257,27.00,0
3.260,27.00,0
3.264,27.00,0
3.269,27.00,0
3.274,27.00,0
3.278,27.00,0
3.281,27.00,0
3.286,27.00,0
3.288,27.00,0
3.292,27.00,0
3.296,27.00,0
3.300,27.00,0
3.304,27.00,0
3.308,27.00,0
3.312,27.00,0
3.321,27.00,0
3.321,27.00,0
3.325,27.00,0
3.330,27.00,0
3.334,27.00,0
3.336,27.00,0
3.340,27.00,0
3.344,27.00,0
3.348,27.00,0
3.352,27.00,0
3.356,27.00,0
3.360,27.00,0
3.364,27.00,0
3.369,27.00,0
3.373,27.00,0
3.377,27.00,0
3.381,27.00,0
3.385,27.00,0
3.388,27.00,0
3.392,27.00,0
3.396,27.00,0
3.400,27.00,0
3.404,27.00,0
3.408,27.00,0
3.412,27.00,0
3.425,27.00,0
3.425,27.00,0
3.429,27.00,0
3.432,27.00,0
3.437,27.00,0
3.441,27.00,0
3.444,27.00,0
3.448,27.00,0
3.452,27.00,0
3.456,27.00,0
3.460,27.00,0
3.464,27.00,0
3.469,27.00,0
3.474,27.00,0
3.481,27.00,0
3.481,27.00,0
3.485,27.00,0
3.488,27.00,0
3.492,27.00,0
3.496,27.00,0
3.500,27.00,0
3.504,27.00,0
3.508,27.00,0
3.512,27.00,0
3.524,27.00,0
3.524,27.00,0
3.524,27.00,0
3.529,27.00,0
3.532,27.00,0
3.537,27.00,0
3.541,27.00,0
3.544,27.00,0
3.548,27.00,0
3.552,27.00,0
3.556,27.00,0
3.560,27.00,0
3.564,27.00,0
3.582,27.00,0
3.582,27.00,0
3.582,27.00,0
3.582,27.00,0
3.585,27.00,0
3.590,27.00,0
3.592,27.00,0
3.599,27.00,0
3.600,27.00,0
3.607,27.00,0
3.608,27.00,0
3.612,27.00,0
3.621,27.00,0
3.629,27.00,0
3.629,27.00,0
3.634,27.00,0
3.636,27.00,0
3.643,27.00,0
3.646,27.00,0
3.652,27.00,0
3.652,27.00,0
3.658,27.00,0
3.660,27.00,0
3.664,27.00,0
3.669,27.00,0
3.677,27.00,0
3.677,27.00,0
3.682,27.00,0
3.685,27.00,0
3.690,27.00,0
3.693,27.00,0
3.696,27.00,0
3.700,27.00,0
3.704,27.00,0
3.708,27.00,0
3.712,27.00,0
3.723,27.00,0
3.724,27.00,0
3.728,27.00,0
3.735,27.00,0
3.737,27.00,0
3.740,27.00,0
3.744,27.00,0
3.748,27.00,0
3.752,27.00,0
3.756,27.00,0
3.760,27.00,0
3.765,27.00,0
3.769,27.00,0
3.774,27.00,0
3.778,27.00,0
3.781,27.00,0
3.786,27.00,0
3.788,27.00,0
3.792,27.00,0
3.796,27.00,0
3.800,27.00,0
3.804,27.00,0
3.808,27.00,0
3.812,27.00,0
3.822,27.00,0
3.830,27.00,0
3.834,27.00,0
3.834,27.00,0
3.844,27.00,0
